nodeID,networkCanvasEgoUUID_x,networkCanvasUUID,name,user_layout_x,user_layout_y,user_layout_screenSpaceX,user_layout_screenSpaceY,session_id,networkCanvasEgoUUID_y,networkCanvasCaseID,networkCanvasSessionID,networkCanvasProtocolName,sessionStart,sessionFinish,sessionExported,APP_VERSION,COMMIT_HASH,secret_word,in_gcc
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,kojNKla2jv,context,0.5232177623130774,0.4369285808930701,1004.58,608.12,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,RtJiUdZJi6,empirical data,0.505322894660536,0.5408109182456605,970.22,495.92,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WZuDbuOSgL,macro-micro,0.4629054305952529,0.4570690340532662,888.78,586.37,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,acTsAWfdzn,optimisation,0.6060643718155835,0.3881674837683848,1163.64,660.78,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Aq4q5O2VkA,race-ethnicity,0.5437637214696989,0.2026633099244733,1044.03,861.12,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ndsons1JEx,social networks,0.7134335777308314,0.215383596130913,1369.79,847.39,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,zfLP4gy4BA,analysis,0.5616585891222402,0.7581158076056711,1078.38,261.23,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
12,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,jWW9gVNZ5Z,inequality,0.4257901495381302,0.1549622366503246,817.52,912.64,cmh200ziw001hsa27kc2dl64f,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh200ziw001hsa27kc2dl64f,FSDS_ConceptMap_v01.netcanvas,2025-10-22T12:58:08.216Z,2025-10-22T13:03:09.119Z,2025-10-24T12:36:28.562Z,v3.0.0,Unknown commit hash,helloOII,1.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.4807037741515667,0.4818277694398247,922.95,559.63,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,zfLP4gy4BA,analysis,0.3950095104615077,0.4714436376911532,758.42,570.84,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,m3bCphZ8J2,technology,0.5383672039243167,0.3559201719871821,1033.67,695.61,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WAhTMmxJoA,knowledge,0.5559865852437681,0.5272583458402629,1067.49,510.56,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,jWW9gVNZ5Z,inequality,0.3894033436780459,0.6557619762300734,747.65,371.78,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,KaMS6JqOHq,ethics,0.4278456301932125,0.7751794913397964,821.46,242.81,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,SP780kx1IA,development,0.6344729202122334,0.3896686001703646,1218.19,659.16,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,N7PLUDZOj9,policy,0.4606817499249174,0.6051393339552995,884.51,426.45,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,QUTNIZIDgY,change,0.5471768945840424,0.712874700847767,1050.58,310.1,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WGBnkFwIuN,theory,0.6609019921914105,0.5155761976230073,1268.93,523.18,cmh2780t1002osa278qk4yn4v,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh2780t1002osa278qk4yn4v,FSDS_ConceptMap_v01.netcanvas,2025-10-22T16:19:33.773Z,2025-10-22T16:23:01.083Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,peanuts,1.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.4494659717312277,0.389954282477647,862.97,658.85,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,bihlMPLDwN,community,0.5631917809076291,0.3472306509689687,1081.33,704.99,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,kojNKla2jv,context,0.5207448239615075,0.4715175789942145,999.83,570.76,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,1.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,RtJiUdZJi6,empirical data,0.416629646546492,0.5207144880042076,799.93,517.63,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,1.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,KaMS6JqOHq,ethics,0.4911120426972338,0.2837925314560829,942.94,773.5,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ARTDRWwDGL,history,0.6024351939332887,0.4883481004976332,1156.68,552.58,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,N7PLUDZOj9,policy,0.4062181288049905,0.2630780434518752,779.94,795.88,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,m3bCphZ8J2,technology,0.3693773737196774,0.3964275599789618,709.2,651.86,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,1.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,OruxeroRhC,structure,0.6360724050981398,0.3291054739652871,1221.26,724.57,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,8JFsJYcFYb,identity,0.5816121584502856,0.220354411943197,1116.7,842.02,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,SP780kx1IA,development,0.3277313027536712,0.2954444309584496,629.24,760.92,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
12,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WTyHE68aut,social norms,0.6705105022431065,0.2255330339442489,1287.38,836.42,cmh21d16h002ksa27lkj9ip6g,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh21d16h002ksa27lkj9ip6g,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:35:29.841Z,2025-10-22T13:39:00.871Z,2025-10-24T12:36:28.567Z,v3.0.0,Unknown commit hash,apples,0.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.4935147006375804,0.5759409559067825,947.55,457.98,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,0.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,zfLP4gy4BA,analysis,0.4190323044868386,0.6290996250415302,804.54,400.57,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,0.0
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,QUTNIZIDgY,change,0.4911120426972338,0.4650671602828801,942.94,577.73,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,d1Lcl1ZtLG,collective,0.5784086145298236,0.5288575632445773,1110.54,508.83,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,KaMS6JqOHq,ethics,0.5191430520012764,0.474180074991694,996.75,567.89,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,eirRfq6JdI,justice,0.5575855790468205,0.677701836821871,1070.56,348.08,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,YfjJV5hkMD,truth,0.5183421660211609,0.3314110778869429,995.22,722.08,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,0.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,bihlMPLDwN,community,0.4214349624271851,0.4893682661730505,809.16,551.48,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,jWW9gVNZ5Z,inequality,0.4326473661488021,0.3374863543594855,830.68,715.51,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,qlYrXp5pWY,power,0.4670854632937687,0.3663439176040628,896.8,684.35,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,1.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,RtJiUdZJi6,empirical data,0.4782978670153858,0.6837771132944136,918.33,341.52,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,0.0
12,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WGBnkFwIuN,theory,0.5888201322713251,0.3602686411315202,1130.53,690.91,cmh291q1v002vsa27a241pgye,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh291q1v002vsa27a241pgye,FSDS_ConceptMap_v01.netcanvas,2025-10-22T17:10:39.139Z,2025-10-22T17:14:04.790Z,2025-10-24T12:35:48.004Z,v3.0.0,Unknown commit hash,cat,0.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.4180519710902942,0.6916026020106446,802.66,333.07,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,fWLVVobTqz,culture,0.5608837717666851,0.6064458900059136,1076.9,425.04,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,kojNKla2jv,context,0.5879851903565645,0.5023654642223536,1128.93,537.45,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,zfLP4gy4BA,analysis,0.4180519710902942,0.4562389118864577,802.66,587.26,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,KaMS6JqOHq,ethics,0.3133086505942742,0.5484920165582495,601.55,487.63,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,8JFsJYcFYb,identity,0.4781145744516483,0.3143110585452395,917.98,740.54,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,0.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,xB0NLvIg6i,individual,0.5000886976326315,0.3923713778829095,960.17,656.24,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,FXe1ucLJSr,perspective,0.3792310201372238,0.3710821998817268,728.12,679.23,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,OruxeroRhC,structure,0.308181355185378,0.4325842696629214,591.71,612.81,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WGBnkFwIuN,theory,0.6473153229452192,0.44795978710822,1242.85,596.2,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,YfjJV5hkMD,truth,0.6275386120823343,0.5733293908929628,1204.87,460.8,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
12,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,l5ng7z2jql,user experience,0.4114597341359992,0.1747486694263749,790.0,891.27,cmh20nti10021sa2781v0n7gr,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh20nti10021sa2781v0n7gr,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:15:53.497Z,2025-10-22T13:20:13.097Z,2025-10-24T12:36:28.564Z,v3.0.0,Unknown commit hash,cat,1.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.4727960309886371,0.5589396931490203,907.77,476.35,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,1.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,RtJiUdZJi6,empirical data,0.5471497922433568,0.5054686313231049,1050.53,534.09,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,1.0
